x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
13.9148603407,0.049969541351,0.0,-0.0143178082349,2.43992598557e-08,2.44268475855e-16,1.05318791223
13.9651849046,0.049969541351,0.0,-0.0143032143669,2.10383218283e-08,2.3788667287e-16,1.05265102824
14.0167532083,0.049969541351,0.0,-0.0142895150874,1.75366714696e-08,2.30478708994e-16,1.05214680538
14.06959599,0.049969541351,0.0,-0.0142788421844,1.4586932707e-08,2.27196031093e-16,1.05175380539
14.1237447477,0.049969541351,0.0,-0.0142685430552,1.15856671517e-08,2.30930328979e-16,1.05137442931
14.1792317578,0.049969541351,0.0,-0.0142615537411,9.02213573508e-09,2.22890056409e-16,1.05111689473
14.2360900942,0.049969541351,0.0,-0.0142544348053,6.74370315305e-09,2.19519652099e-16,1.05085451912
14.2943536486,0.049969541351,0.0,-0.0142505890843,4.1798459181e-09,2.15011550603e-16,1.05071275391
14.3540571499,0.049969541351,0.0,-0.0142468205476,2.17535674041e-09,2.1042302942e-16,1.05057381538
14.4152361855,0.049969541351,0.0,-0.0142460024809,1.03229803012e-09,2.04026146865e-16,1.05054365245
14.4779272223,0.049969541351,0.0,-0.0142440785147,-7.66706258783e-10,1.99672947102e-16,1.05047271049
14.5421676285,0.049969541351,0.0,-0.0142461178387,-2.07286601016e-09,1.95742350231e-16,1.05054790586
14.6079956958,0.049969541351,0.0,-0.0142463490054,-3.82265296397e-09,1.89265747614e-16,1.05055642926
14.6754506621,0.049969541351,0.0,-0.0142513786162,-4.68555562887e-09,1.87207138922e-16,1.05074186005
14.7445727353,0.049969541351,0.0,-0.0142533020074,-5.43034432342e-09,1.84759962699e-16,1.05081276264
14.8154031169,0.049969541351,0.0,-0.0142600114748,-6.26647985245e-09,1.79734460235e-16,1.05106005848
14.8879840266,0.049969541351,0.0,-0.0142636188184,-7.68686232233e-09,1.75216928644e-16,1.05119299297
14.9623587277,0.049969541351,0.0,-0.0142733780371,-5.51212817778e-09,1.67927373297e-16,1.05155254646
12.0,0.0509365377971,0.0,-0.00478156573055,0.00967674294432,5.42040707364e-16,16.4986375761
12.0,0.0528582234618,-4.43537252381e-21,-0.00300784772672,0.00825350898799,5.19166735351e-16,14.2830018571
12.0015000001,0.049969541351,0.0,-0.069133899204,0.022444844182,4.28289328135e-15,2.394692833
12.0045370719,0.049969541351,0.0,0.089399162718,-0.00203131117613,3.2535740594e-15,2.6283266158
12.0076492029,0.049969541351,0.0,-0.0126049646797,-0.00305136439652,4.50861917059e-15,0.991738507801
12.0108382483,0.049969541351,0.0,0.00657545143259,-0.000376749996028,4.49970926673e-15,0.715000440404
12.0141061089,0.049969541351,0.0,-0.0142287305458,-0.000748380355756,4.34609386896e-15,1.05015295538
12.0174547327,0.049969541351,0.0,-0.0156598641999,-0.000504567750398,4.23789694751e-15,1.10149141023
12.0208861155,0.049969541351,0.0,-0.0221894679504,-0.000424795106669,3.91056612018e-15,1.31110497205
12.0244023029,0.049969541351,0.0,-0.0252742839685,-0.000292712566608,3.7114617791e-15,1.39925700829
12.0280053905,0.049969541351,0.0,-0.0285085248881,-0.000197552649471,3.50184535612e-15,1.48609555388
12.0316975263,0.049969541351,0.0,-0.0306457600298,-0.000124925454014,3.31702213517e-15,1.54080170362
12.0354809108,0.049969541351,0.0,-0.0322468969008,-6.84489876437e-05,3.13951866038e-15,1.58054571193
12.0393577993,0.049969541351,0.0,-0.0332765050905,-2.80756353745e-05,2.97385309414e-15,1.60558542329
12.0433305026,0.049969541351,0.0,-0.0338879009856,6.47937011498e-07,2.81854831332e-15,1.62027204635
12.0474013888,0.049969541351,0.0,-0.0341692698258,1.97528221662e-05,2.67289863429e-15,1.62698766367
12.0515728843,0.049969541351,0.0,-0.0342097068577,3.15167022567e-05,2.53919313844e-15,1.62795225586
12.0558474758,0.049969541351,0.0,-0.0340791586134,3.78347018507e-05,2.41703414009e-15,1.62484453642
12.060227711,0.049969541351,0.0,-0.0338305270005,4.04094398325e-05,2.30118758473e-15,1.61890741691
12.0647162011,0.049969541351,0.0,-0.0335014924619,4.05837988813e-05,2.19479154509e-15,1.61101599343
12.0693156213,0.049969541351,0.0,-0.0331185852203,3.93077802068e-05,2.11452636207e-15,1.6017832041
12.0740287133,0.049969541351,0.0,-0.0327009087884,3.72261676768e-05,2.02711099e-15,1.59165078146
12.0788582864,0.049969541351,0.0,-0.0322617344223,3.47657478293e-05,1.95218622816e-15,1.58092669558
12.0838072192,0.049969541351,0.0,-0.0318101526298,3.21908641812e-05,1.87988929141e-15,1.56982318878
12.0888784619,0.049969541351,0.0,-0.0313523684474,2.96649722339e-05,1.80985505206e-15,1.55848640838
12.0940750371,0.049969541351,0.0,-0.0308921590437,2.72867687952e-05,1.74927885278e-15,1.54700582215
12.0994000424,0.049969541351,0.0,-0.0304317717588,2.51013464189e-05,1.69037574582e-15,1.53543491295
12.1048566518,0.049969541351,0.0,-0.0299726607833,2.31094670633e-05,1.64890752723e-15,1.52380859729
12.110448118,0.049969541351,0.0,-0.0295161992702,2.12846964847e-05,1.58081370178e-15,1.51216077488
12.1161777736,0.049969541351,0.0,-0.0290640505482,1.95932400314e-05,1.529899459e-15,1.50053388222
12.122049034,0.049969541351,0.0,-0.0286180757805,1.80054871033e-05,1.48978754774e-15,1.48897682419
12.128065399,0.049969541351,0.0,-0.0281802182381,1.65088692117e-05,1.44436785639e-15,1.47754218067
12.1342304546,0.049969541351,0.0,-0.0277519801224,1.51049092752e-05,1.40562182472e-15,1.46627249846
12.1405478757,0.049969541351,0.0,-0.0273343682873,1.37940814931e-05,1.35494442272e-15,1.45519841112
12.1470214279,0.049969541351,0.0,-0.0269280028969,1.25754613556e-05,1.31657799035e-15,1.44434104958
12.1536549698,0.049969541351,0.0,-0.0265332420281,1.14459513738e-05,1.28423780169e-15,1.4337150119
12.1604524555,0.049969541351,0.0,-0.0261502743401,1.04003713847e-05,1.25038138418e-15,1.42333061307
12.1674179368,0.049969541351,0.0,-0.0257792222313,9.43370326615e-06,1.2193153089e-15,1.41319653429
12.1745555654,0.049969541351,0.0,-0.0254201358801,8.54226155887e-06,1.17994028055e-15,1.40331958332
12.1818695961,0.049969541351,0.0,-0.0250729963154,7.7221323917e-06,1.15182311445e-15,1.39370469922
12.1893643886,0.049969541351,0.0,-0.0247377349653,6.97105161119e-06,1.1264186015e-15,1.38435542333
12.19704441,0.049969541351,0.0,-0.0244141034188,6.28802817906e-06,1.09858666304e-15,1.37527017579
12.2049142383,0.049969541351,0.0,-0.0241017599301,5.6709343955e-06,1.08795652122e-15,1.36644453541
12.2129785644,0.049969541351,0.0,-0.0238002411191,5.11742696178e-06,1.04471953638e-15,1.35787034564
12.2212421953,0.049969541351,0.0,-0.023508998814,4.62469993466e-06,1.01700416651e-15,1.34953666535
12.2297100565,0.049969541351,0.0,-0.0232273972383,4.18871844338e-06,9.88285760659e-16,1.34142961851
12.2383871956,0.049969541351,0.0,-0.0229547475041,3.80427225626e-06,9.62821471159e-16,1.33353332837
12.2472787848,0.049969541351,0.0,-0.0226904260954,3.46631616939e-06,9.4016308776e-16,1.32583334402
12.256390124,0.049969541351,0.0,-0.0224338078967,3.16999541221e-06,9.25712461975e-16,1.31831473789
12.2657266441,0.049969541351,0.0,-0.0221842941251,2.90969130697e-06,8.90638648038e-16,1.31096293834
