x,r,z,tau_x_over_rho,tau_r_over_rho,tau_z_over_rho,wall_yplus
5.34713058601,0.099939082702,0.0,-0.00109357374029,3.00223706647e-08,1.9895743207e-17,0.472565658099
5.37404145368,0.099939082702,0.0,-0.00108763296917,2.6606853662e-08,3.18654090668e-17,0.471280318339
5.40095232135,0.099939082702,0.0,-0.00108214507503,2.40755631762e-08,2.01350474372e-17,0.470089839786
5.42786318903,0.099939082702,0.0,-0.00107713961511,2.29613602632e-08,2.11688019817e-17,0.469001379873
5.45477405671,0.099939082702,0.0,-0.00107254688527,2.08053651712e-08,2.46935436178e-17,0.468000443003
5.48168492438,0.099939082702,0.0,-0.00106806754237,1.93529527426e-08,3.73010996295e-17,0.467022151109
5.50859579205,0.099939082702,0.0,-0.0010640687488,1.43481073083e-08,3.02795613421e-17,0.466147077142
5.53550665973,0.099939082702,0.0,-0.00106190237704,8.05726663947e-09,3.22813967492e-17,0.465672313361
5.5624175274,0.099939082702,0.0,-0.00106029177269,6.3544665829e-09,3.42344307557e-17,0.465319033058
5.58932839508,0.099939082702,0.0,-0.00105914663478,8.25700174647e-10,-3.29214537819e-17,0.465067688518
5.61623926275,0.099939082702,0.0,-0.0010596657541,-3.37127652609e-09,3.54935660663e-17,0.465181645609
5.64315013043,0.099939082702,0.0,-0.00106017597669,-4.5068844359e-09,1.72138791041e-17,0.465293623219
5.67006099811,0.099939082702,0.0,-0.00106194790388,-1.24380221055e-08,2.80298523124e-17,0.465682295788
5.69697186578,0.099939082702,0.0,-0.00106515580783,-1.47843708376e-08,4.63922798994e-17,0.46638512545
5.72388273345,0.099939082702,0.0,-0.00106825038239,-1.54355853328e-08,3.21983849589e-17,0.46706212363
5.75079360113,0.099939082702,0.0,-0.00107227861855,-2.09980142807e-08,3.41667550384e-17,0.467941910983
5.77770446881,0.099939082702,0.0,-0.00107699685719,-2.17488657912e-08,4.00223493087e-17,0.468970299338
5.80461533647,0.099939082702,0.0,-0.00108173051704,-2.05128255213e-08,3.83999911795e-17,0.469999788001
5.83152620415,0.099939082702,0.0,-0.00108615618364,-1.96783864871e-08,4.92118281602e-17,0.470960257825
5.85843707182,0.099939082702,0.0,-0.00108987266681,-1.51363774986e-08,3.49582258426e-17,0.471765308207
5.8853479395,0.099939082702,0.0,-0.00109267830594,-1.13662376509e-08,4.77172013883e-17,0.472372146392
5.91225880718,0.099939082702,0.0,-0.00109487781156,-9.62738831052e-09,5.92623540191e-17,0.472847337894
5.93916967485,0.099939082702,0.0,-0.00109675701319,-6.94803874705e-09,4.12105058771e-17,0.473252951394
5.96608054253,0.099939082702,0.0,-0.00109784638631,-3.79944909693e-09,5.2385787413e-17,0.473487926476
5.9929914102,0.099939082702,0.0,-0.00109839710553,-1.94788458264e-09,7.00582183873e-17,0.473606670893
6.01990227787,0.099939082702,0.0,-0.00109866224687,-6.44344572459e-10,5.58637168201e-17,0.473663829194
6.04681314555,0.099939082702,0.0,-0.00109866040429,5.49978524893e-10,8.33189364566e-17,0.473663432024
6.07372401323,0.099939082702,0.0,-0.00109844705468,1.02751643543e-09,7.71871346204e-17,0.473617439345
6.1006348809,0.099939082702,0.0,-0.00109821659607,1.28632247952e-09,7.46691654592e-17,0.473567753317
6.12754574857,0.099939082702,0.0,-0.0010979016794,1.58490458963e-09,7.53970160977e-17,0.473499850014
6.15445661625,0.099939082702,0.0,-0.00109754155409,1.59864111141e-09,8.33561094394e-17,0.473422186756
6.18136748392,0.099939082702,0.0,-0.00109723346916,1.31579424727e-09,6.35693482428e-17,0.473355736211
6.2082783516,0.099939082702,0.0,-0.00109699202447,1.1800892009e-09,7.42415906196e-17,0.473303652708
6.23518921928,0.099939082702,0.0,-0.00109673883017,1.20507308933e-09,7.22083640634e-17,0.47324902847
6.26210008695,0.099939082702,0.0,-0.0010964822252,1.08335018864e-09,6.44185639892e-17,0.473193661984
6.28901095462,0.099939082702,0.0,-0.00109628499483,9.26556739137e-10,5.93338942552e-17,0.473151102078
6.3159218223,0.099939082702,0.0,-0.00109609375508,8.44475121139e-10,6.53080820734e-17,0.47310983122
6.34283268997,0.099939082702,0.0,-0.00109593855235,6.17426447853e-10,4.29541883258e-17,0.47307633476
6.36974355765,0.099939082702,0.0,-0.00109584652629,4.54314395256e-10,7.20192787522e-17,0.473056472202
6.39665442532,0.099939082702,0.0,-0.00109574204919,5.07075850749e-10,5.89031165329e-17,0.473033921257
6.423565293,0.099939082702,0.0,-0.00109564189986,3.68034266141e-10,-1.58227727161e-17,0.473012303446
6.45047616067,0.099939082702,0.0,-0.00109559441733,1.40400961766e-10,4.40507928113e-17,0.473002053711
