x_m,p_over_rho_m2_s2
8.959866220735787,4.322358970661596
8.989966555183948,4.321777917497754
9.020066889632108,4.3211968643339125
9.050167224080267,4.320615811170071
9.080267558528428,4.320034758006229
9.110367892976589,4.319453704842387
9.14046822742475,4.318872651678546
9.17056856187291,4.318291598514704
9.20066889632107,4.317710545350862
9.23076923076923,4.31712949218702
9.26086956521739,4.316548439023178
9.290969899665551,4.315967385859336
9.321070234113712,4.315386332695494
9.351170568561873,4.314805279531653
9.381270903010034,4.314224226367811
9.411371237458194,4.313643173203969
9.441471571906355,4.313062120040128
9.471571906354516,4.312481066876286
9.501672240802677,4.311900013712444
9.531772575250837,4.311318960548602
9.561872909698998,4.310737907384761
9.591973244147157,4.310156854220919
9.622073578595318,4.309575801057077
9.652173913043478,4.3089947478932356
9.68227424749164,4.308413694729394
9.712374581939798,4.307832641565552
9.742474916387959,4.30725158840171
9.77257525083612,4.306670535237869
9.80267558528428,4.306089482074027
9.832775919732441,4.305508428910185
9.862876254180602,4.3049273757463435
9.892976588628763,4.304346322582502
9.923076923076923,4.30376526941866
9.953177257525084,4.303184216254818
9.983277591973245,4.302603163090977
10.013377926421406,4.302022109927135
10.043478260869566,4.301441056763293
10.073578595317727,4.3008600035994515
10.103678929765888,4.30027895043561
10.133779264214047,4.299697897271768
10.163879598662207,4.299116844107926
10.193979933110368,4.298535790944085
10.224080267558529,4.297954737780243
10.254180602006688,4.297373684616401
10.284280936454849,4.2967926314525595
10.31438127090301,4.296211578288718
10.34448160535117,4.295630525124876
10.37458193979933,4.2950494719610335
10.404682274247492,4.294468418797192
10.434782608695652,4.29388736563335
10.464882943143813,4.293306312469508
10.494983277591974,4.292725259305667
10.525083612040135,4.292144206141825
10.555183946488295,4.291563152977983
10.585284280936456,4.2909820998141415
10.615384615384617,4.2904010466503
10.645484949832776,4.289819993486458
10.675585284280936,4.289238940322616
10.705685618729097,4.288657887158775
10.735785953177258,4.288076833994933
10.765886287625419,4.287495780831091
10.795986622073578,4.2869147276672495
10.826086956521738,4.286333674503408
10.856187290969899,4.285752621339566
10.88628762541806,4.285171568175724
10.91638795986622,4.284590515011883
10.946488294314381,4.284009461848041
10.976588628762542,4.283428408684199
11.006688963210703,4.2828473555203574
11.036789297658864,4.282266302356516
11.066889632107024,4.281685249192674
11.096989966555185,4.281104196028832
11.127090301003344,4.280523142864991
11.157190635451505,4.279942089701149
11.187290969899665,4.279361036537307
11.217391304347826,4.278779983373465
11.247491638795987,4.278198930209624
11.277591973244148,4.277617877045782
11.307692307692308,4.27703682388194
11.33779264214047,4.276455770718099
11.36789297658863,4.275874717554257
11.397993311036789,4.275293664390415
11.42809364548495,4.274712611226573
11.45819397993311,4.274131558062731
11.488294314381271,4.273550504898889
11.518394648829432,4.272969451735047
11.548494983277592,4.272388398571206
11.578595317725753,4.271807345407364
11.608695652173914,4.271226292243522
11.638795986622073,4.2706452390796805
11.668896321070234,4.270064185915839
11.698996655518394,4.269483132751997
11.729096989966555,4.268902079588155
11.759197324414716,4.268321026424314
11.789297658862877,4.267739973260472
11.819397993311037,4.26715892009663
11.849498327759198,4.2665778669327885
11.879598662207359,4.265996813768947
11.909698996655518,4.265415760605105
11.939799331103679,4.264834707441263
11.96989966555184,4.264253654277422
12.0,4.26367260111358
12.0,1.5449226011135804
12.010033444816054,1.5397556358924644
12.020066889632107,1.5345886706713494
12.03010033444816,1.5294217054502333
12.040133779264215,1.5242547402291173
12.050167224080267,1.5190877750080023
12.060200668896321,1.5139208097868861
12.070234113712374,1.508753844565771
12.080267558528428,1.5035868793446552
12.090301003344482,1.4984199141235393
12.100334448160535,1.4932529489024242
12.110367892976589,1.488085983681308
12.120401337792643,1.4829190184601921
12.130434782608695,1.477752053239077
12.14046822742475,1.472585088017961
12.150501672240802,1.467418122796846
12.160535117056856,1.46225115757573
12.17056856187291,1.457084192354614
12.180602006688963,1.4519172271334988
12.190635451505017,1.4467502619123829
12.200668896321071,1.441583296691267
12.210702341137123,1.436416331470152
12.220735785953178,1.4312493662490358
12.23076923076923,1.4260824010279207
12.240802675585284,1.4209154358068048
12.250836120401338,1.4157484705856889
12.26086956521739,1.4105815053645736
12.270903010033445,1.4054145401434577
12.280936454849499,1.4002475749223418
12.290969899665551,1.3950806097012267
12.301003344481606,1.3899136444801106
12.31103678929766,1.3847466792589946
12.321070234113712,1.3795797140378796
12.331103678929766,1.3744127488167637
12.341137123745819,1.3692457835956484
12.351170568561873,1.3640788183745325
12.361204013377927,1.3589118531534166
12.37123745819398,1.3537448879323015
12.381270903010034,1.3485779227111854
12.391304347826088,1.3434109574900694
12.40133779264214,1.3382439922689544
12.411371237458194,1.3330770270478385
12.421404682274247,1.3279100618267232
12.431438127090301,1.3227430966056073
12.441471571906355,1.3175761313844914
12.451505016722408,1.3124091661633763
12.461538461538462,1.3072422009422602
12.471571906354516,1.3020752357211443
12.481605351170568,1.2969082705000292
12.491638795986622,1.2917413052789133
12.501672240802675,1.286574340057798
12.511705685618729,1.281407374836682
12.521739130434783,1.2762404096155662
12.531772575250836,1.271073444394451
12.54180602006689,1.265906479173335
12.551839464882944,1.260739513952219
12.561872909698996,1.255572548731104
12.57190635451505,1.250405583509988
12.581939799331103,1.2452386182888728
12.591973244147157,1.240071653067757
12.602006688963211,1.234904687846641
12.612040133779264,1.2297377226255257
12.622073578595318,1.2245707574044098
12.632107023411372,1.2194037921832939
12.642140468227424,1.2142368269621788
12.652173913043478,1.209069861741063
12.662207357859533,1.2039028965199468
12.672240802675585,1.1987359312988317
12.68227424749164,1.1935689660777158
12.692307692307692,1.1884020008566005
12.702341137123746,1.1832350356354846
12.7123745819398,1.1780680704143687
12.722408026755852,1.1729011051932536
12.732441471571907,1.1677341399721377
12.74247491638796,1.1625671747510216
12.752508361204013,1.1574002095299065
12.762541806020067,1.1522332443087906
12.77257525083612,1.1470662790876753
12.782608695652174,1.1418993138665594
12.792642140468228,1.1367323486454435
12.80267558528428,1.1315653834243284
12.812709030100335,1.1263984182032125
12.822742474916389,1.1212314529820964
12.832775919732441,1.1160644877609813
12.842809364548495,1.1108975225398654
12.852842809364548,1.1057305573187501
12.862876254180602,1.1005635920976342
12.872909698996656,1.0953966268765183
