station,x,r,Ux,Ur,Uz,k,epsilon,nut,wall_distance,r_over_R,U_over_Ubulk,yplus,uplus,nut_over_nu,u_tau,below_first_cell,mesh
contraction_4D,11.2,0.0996966045589,0.0340367243024,-1.29752909899e-07,-8.63837499833e-16,1.30595619411e-05,0.000624078150054,8.24267686301e-10,0.0002424781430999945,0.9975737405573051,0.0680734486048,0.8408217627170004,0.9815590023958757,8.24267686301e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997080081629,0.0333712334676,-1.27208538099e-07,-8.32186724582e-16,1.28043446715e-05,0.000611878035765,8.08157930004e-10,0.00023107453909999853,0.997687846107323,0.0667424669352,0.8012784113286275,0.9623674223217666,8.08157930004e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997188754621,0.0327370402761,-1.24783826611e-07,-8.02024466775e-16,1.25611301203e-05,0.000600251685687,7.92805806086e-10,0.00022020723990000268,0.9977965853403256,0.0654740805522,0.7635947605364594,0.9440784109925799,7.92805806086e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997292316787,0.032132672812,-1.22473147858e-07,-7.73280722026e-16,1.23293538043e-05,0.000589172115919,7.781756834e-10,0.00020985102329999783,0.9979002106320534,0.064265345624,0.7276833493660753,0.9266495209539257,7.781756833999998e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997391008485,0.0315567283958,-1.20271138974e-07,-7.45888778609e-16,1.21084777926e-05,0.000578613611826,7.64233606813e-10,0.00019998185349999476,0.9979989624870151,0.0631134567916,0.6934608308260438,0.9100403014068824,7.64233606813e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997485058771,0.0310078703037,-1.1817268926e-07,-7.19785062041e-16,1.18979894488e-05,0.000568551667917,7.50947217816e-10,0.0001905768248999934,0.9980930701008307,0.0620157406074,0.6608477770276409,0.8942122035984046,7.509472178159999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997574685927,0.0304848246871,-1.16172928411e-07,-6.94908988022e-16,1.16974002488e-05,0.00055896293135,7.3828567993e-10,0.00018161410929999622,0.9981827518885525,0.0609696493742,0.6297684960946249,0.8791284919851448,7.382856799299999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997660097971,0.0299863775956,-1.14267215128e-07,-6.7120282103399995e-16,1.15062446399e-05,0.000549825147379,7.26219606664e-10,0.0001730729048999985,0.998268215994977,0.0599727551912,0.6001508553146446,0.8647541583820323,7.26219606664e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997741493137,0.0295113721765,-1.12451126417e-07,-6.48611541223e-16,1.13240789664e-05,0.000541117107992,7.14720993699e-10,0.00016493338829999538,0.9983496607749363,0.059022744353,0.5719261146935629,0.8510558412008,7.147209936989999e-05,0.03467618779851253,True,coarse
contraction_4D,11.2,0.0997819060337,0.0288246703053,-1.0983346113e-07,-6.22599653236e-16,1.10606417647e-05,0.000528525802015,6.98090035066e-10,0.00015717666829999366,0.9984272752555808,0.0576493406106,0.5450287667515091,0.831252572306592,6.98090035066e-05,0.03467618779851253,True,coarse
